"","species","doy","year","source","photoperiod_sensitive"
"1601","Arabidopsis_thaliana",116,2002,"uknc",TRUE
"1602","Silene_dioica",132,2002,"uknc",FALSE
"1603","Cynosurus_cristatus",126,2002,"uknc",FALSE
"1604","Festuca_rubra",123,2002,"uknc",FALSE
"1605","Arctium_lappa",201,2002,"uknc",TRUE
"1606","Lactuca_serriola",131,2002,"uknc",TRUE
"1607","Trifolium_pratense",138,2002,"uknc",TRUE
"1608","Trifolium_repens",110,2002,"uknc",TRUE
"1609","Lunaria_annua",96,2002,"uknc",TRUE
"1610","Geum_urbanum",143,2002,"uknc",FALSE
"1611","Viola_odorata",44,2002,"uknc",TRUE
"1612","Digitalis_purpurea",153,2002,"uknc",TRUE
"1613","Chenopodium_album",161,2003,"uknc",TRUE
"1614","Plantago_lanceolata",113,2003,"uknc",TRUE
"1615","Ulmus_glabra",32,2003,"uknc",TRUE
"1616","Arabidopsis_thaliana",106,2003,"uknc",TRUE
"1617","Anagallis_arvensis",234,2003,"uknc",TRUE
"1618","Silene_dioica",128,2003,"uknc",FALSE
"1619","Festuca_rubra",121,2003,"uknc",FALSE
"1620","Trifolium_pratense",130,2003,"uknc",TRUE
"1621","Rumex_acetosella",165,2003,"uknc",TRUE
"1622","Trifolium_repens",138,2003,"uknc",TRUE
"1623","Lunaria_annua",89,2003,"uknc",TRUE
"1624","Arctium_lappa",189,2003,"uknc",TRUE
"1625","Lactuca_serriola",137,2003,"uknc",TRUE
"1626","Viola_odorata",81,2003,"uknc",TRUE
"1627","Geum_urbanum",138,2003,"uknc",FALSE
"1628","Aster_novi-belgii",229,2003,"uknc",TRUE
"1629","Ilex_aquifolium",117,2003,"uknc",FALSE
"1630","Digitalis_purpurea",150,2003,"uknc",TRUE
"1631","Chenopodium_album",161.557377,2004,"uknc",TRUE
"1632","Arabidopsis_thaliana",75.79234973,2004,"uknc",TRUE
"1633","Plantago_lanceolata",109.6994536,2004,"uknc",TRUE
"1634","Ulmus_glabra",34.90437158,2004,"uknc",TRUE
"1635","Cynosurus_cristatus",137.6229508,2004,"uknc",FALSE
"1636","Festuca_rubra",120.6693989,2004,"uknc",FALSE
"1637","Geum_urbanum",142.6092896,2004,"uknc",FALSE
"1638","Viola_odorata",31.91256831,2004,"uknc",TRUE
"1639","Pastinaca_sativa",132.636612,2004,"uknc",FALSE
"1640","Arctium_lappa",195.4644809,2004,"uknc",TRUE
"1641","Lactuca_serriola",153.579235,2004,"uknc",TRUE
"1642","Festuca_arundinacea",133.6338798,2004,"uknc",TRUE
"1643","Silene_latifolia",107.704918,2004,"uknc",TRUE
"1644","Aster_novi-belgii",193.4699454,2004,"uknc",TRUE
"1645","Papaver_somniferum",145.6010929,2004,"uknc",TRUE
"1646","Ulmus_glabra",24,2005,"uknc",TRUE
"1647","Viola_odorata",10,2005,"uknc",TRUE
"1648","Chenopodium_album",215.4098361,2004,"rmbl",TRUE
"1649","Cornus_florida",122,1970,"mones_2001",FALSE
"1650","Poa_annua",117,1970,"mones_2001",TRUE
"1651","Cornus_florida",114,1971,"mones_2001",FALSE
"1652","Trifolium_pratense",130,1971,"mones_2001",TRUE
"1653","Cornus_florida",119.6721311,1972,"mones_2001",FALSE
"1654","Poa_annua",94.74043716,1972,"mones_2001",TRUE
"1655","Rumex_acetosella",108.7021858,1972,"mones_2001",TRUE
"1656","Vaccinium_corymbosum",133.6338798,1972,"mones_2001",TRUE
"1657","Cornus_florida",112,1973,"mones_2001",FALSE
"1658","Rumex_acetosella",119,1973,"mones_2001",TRUE
"1659","Cornus_florida",109,1974,"mones_2001",FALSE
"1660","Plantago_lanceolata",124,1974,"mones_2001",TRUE
"1661","Poa_annua",24,1974,"mones_2001",TRUE
"1662","Trifolium_pratense",122,1974,"mones_2001",TRUE
"1663","Cichorium_intybus",150,1975,"mones_2001",TRUE
"1664","Cornus_florida",114,1975,"mones_2001",FALSE
"1665","Rumex_acetosella",142,1975,"mones_2001",TRUE
"1666","Cornus_florida",96.73497268,1976,"mones_2001",FALSE
"1667","Plantago_lanceolata",117.6775956,1976,"mones_2001",TRUE
"1668","Vaccinium_corymbosum",100.7240437,1976,"mones_2001",TRUE
"1669","Cornus_florida",102,1977,"mones_2001",FALSE
"1670","Plantago_lanceolata",136,1977,"mones_2001",TRUE
"1671","Poa_annua",74,1977,"mones_2001",TRUE
"1672","Rumex_acetosella",115,1977,"mones_2001",TRUE
"1673","Trifolium_pratense",124,1977,"mones_2001",TRUE
"1674","Cornus_florida",132,1978,"mones_2001",FALSE
"1675","Cichorium_intybus",151,1979,"mones_2001",TRUE
"1676","Cornus_florida",101,1979,"mones_2001",FALSE
"1677","Poa_annua",80,1979,"mones_2001",TRUE
"1678","Trifolium_pratense",125,1979,"mones_2001",TRUE
"1679","Cichorium_intybus",144.6038251,1980,"mones_2001",TRUE
"1680","Cornus_florida",102.7185792,1980,"mones_2001",FALSE
"1681","Plantago_lanceolata",124.6584699,1980,"mones_2001",TRUE
"1682","Poa_annua",78.78415301,1980,"mones_2001",TRUE
"1683","Rumex_acetosella",130.6420765,1980,"mones_2001",TRUE
"1684","Trifolium_pratense",124.6584699,1980,"mones_2001",TRUE
"1685","Cichorium_intybus",144,1981,"mones_2001",TRUE
"1686","Cornus_florida",109,1981,"mones_2001",FALSE
"1687","Plantago_lanceolata",115,1981,"mones_2001",TRUE
"1688","Poa_annua",105,1981,"mones_2001",TRUE
"1689","Rumex_acetosella",112,1981,"mones_2001",TRUE
"1690","Trifolium_pratense",115,1981,"mones_2001",TRUE
"1691","Vaccinium_corymbosum",101,1981,"mones_2001",TRUE
"1692","Cichorium_intybus",142,1982,"mones_2001",TRUE
"1693","Cornus_florida",114,1982,"mones_2001",FALSE
"1694","Plantago_lanceolata",122,1982,"mones_2001",TRUE
"1695","Poa_annua",95,1982,"mones_2001",TRUE
"1696","Rumex_acetosella",114,1982,"mones_2001",TRUE
"1697","Trifolium_pratense",122,1982,"mones_2001",TRUE
"1698","Vaccinium_corymbosum",107,1982,"mones_2001",TRUE
"1699","Cichorium_intybus",149,1983,"mones_2001",TRUE
"1700","Cornus_florida",110,1983,"mones_2001",FALSE
"1701","Plantago_lanceolata",124,1983,"mones_2001",TRUE
"1702","Poa_annua",74,1983,"mones_2001",TRUE
"1703","Rumex_acetosella",92,1983,"mones_2001",TRUE
"1704","Trifolium_pratense",127,1983,"mones_2001",TRUE
"1705","Vaccinium_corymbosum",131,1983,"mones_2001",TRUE
"1706","Cichorium_intybus",128,1985,"mones_2001",TRUE
"1707","Plantago_lanceolata",110,1985,"mones_2001",TRUE
"1708","Poa_annua",71,1985,"mones_2001",TRUE
"1709","Rumex_acetosella",117,1985,"mones_2001",TRUE
"1710","Trifolium_pratense",110,1985,"mones_2001",TRUE
"1711","Vaccinium_corymbosum",89,1985,"mones_2001",TRUE
"1712","Cichorium_intybus",133,1986,"mones_2001",TRUE
"1713","Cornus_florida",109,1986,"mones_2001",FALSE
"1714","Plantago_lanceolata",116,1986,"mones_2001",TRUE
"1715","Poa_annua",76,1986,"mones_2001",TRUE
"1716","Rumex_acetosella",114,1986,"mones_2001",TRUE
"1717","Trifolium_pratense",116,1986,"mones_2001",TRUE
"1718","Vaccinium_corymbosum",96,1986,"mones_2001",TRUE
"1719","Cichorium_intybus",136,1987,"mones_2001",TRUE
"1720","Cornus_florida",111,1987,"mones_2001",FALSE
"1721","Plantago_lanceolata",109,1987,"mones_2001",TRUE
"1722","Poa_annua",93,1987,"mones_2001",TRUE
"1723","Rumex_acetosella",101,1987,"mones_2001",TRUE
"1724","Trifolium_pratense",114,1987,"mones_2001",TRUE
"1725","Vaccinium_corymbosum",94,1987,"mones_2001",TRUE
"1726","Cichorium_intybus",142.6092896,1988,"mones_2001",TRUE
"1727","Cornus_florida",96.73497268,1988,"mones_2001",FALSE
"1728","Plantago_lanceolata",121.6666667,1988,"mones_2001",TRUE
"1729","Poa_annua",84.76775956,1988,"mones_2001",TRUE
"1730","Rumex_acetosella",107.704918,1988,"mones_2001",TRUE
"1731","Trifolium_pratense",120.6693989,1988,"mones_2001",TRUE
"1732","Vaccinium_corymbosum",99.72677596,1988,"mones_2001",TRUE
"1733","Cichorium_intybus",140,1989,"mones_2001",TRUE
"1734","Cornus_florida",115,1989,"mones_2001",FALSE
"1735","Plantago_lanceolata",121,1989,"mones_2001",TRUE
"1736","Poa_annua",52,1989,"mones_2001",TRUE
"1737","Rumex_acetosella",106,1989,"mones_2001",TRUE
"1738","Trifolium_pratense",123,1989,"mones_2001",TRUE
"1739","Vaccinium_corymbosum",91,1989,"mones_2001",TRUE
"1740","Cichorium_intybus",132,1990,"mones_2001",TRUE
"1741","Cornus_florida",104,1990,"mones_2001",FALSE
"1742","Plantago_lanceolata",117,1990,"mones_2001",TRUE
"1743","Poa_annua",50,1990,"mones_2001",TRUE
"1744","Rumex_acetosella",118,1990,"mones_2001",TRUE
"1745","Trifolium_pratense",118,1990,"mones_2001",TRUE
"1746","Vaccinium_corymbosum",76,1990,"mones_2001",TRUE
"1747","Cichorium_intybus",131,1991,"mones_2001",TRUE
"1748","Plantago_lanceolata",104,1991,"mones_2001",TRUE
"1749","Poa_annua",61,1991,"mones_2001",TRUE
"1750","Rumex_acetosella",110,1991,"mones_2001",TRUE
"1751","Trifolium_pratense",110,1991,"mones_2001",TRUE
"1752","Vaccinium_corymbosum",96,1991,"mones_2001",TRUE
"1753","Cichorium_intybus",144.6038251,1992,"mones_2001",TRUE
"1754","Cornus_florida",115.6830601,1992,"mones_2001",FALSE
"1755","Plantago_lanceolata",115.6830601,1992,"mones_2001",TRUE
"1756","Poa_annua",98.7295082,1992,"mones_2001",TRUE
"1757","Rumex_acetosella",115.6830601,1992,"mones_2001",TRUE
"1758","Trifolium_pratense",130.6420765,1992,"mones_2001",TRUE
"1759","Vaccinium_corymbosum",108.7021858,1992,"mones_2001",TRUE
"1760","Cichorium_intybus",143,1993,"mones_2001",TRUE
"1761","Cornus_florida",115,1993,"mones_2001",FALSE
"1762","Plantago_lanceolata",115,1993,"mones_2001",TRUE
"1763","Rumex_acetosella",115,1993,"mones_2001",TRUE
"1764","Trifolium_pratense",121,1993,"mones_2001",TRUE
"1765","Vaccinium_corymbosum",108,1993,"mones_2001",TRUE
"1766","Cichorium_intybus",141,1994,"mones_2001",TRUE
"1767","Cornus_florida",107,1994,"mones_2001",FALSE
"1768","Plantago_lanceolata",126,1994,"mones_2001",TRUE
"1769","Poa_annua",73,1994,"mones_2001",TRUE
"1770","Rumex_acetosella",113,1994,"mones_2001",TRUE
"1771","Trifolium_pratense",113,1994,"mones_2001",TRUE
"1772","Vaccinium_corymbosum",105,1994,"mones_2001",TRUE
"1773","Cichorium_intybus",140,1995,"mones_2001",TRUE
"1774","Cornus_florida",109,1995,"mones_2001",FALSE
"1775","Plantago_lanceolata",116,1995,"mones_2001",TRUE
"1776","Poa_annua",71,1995,"mones_2001",TRUE
"1777","Rumex_acetosella",112,1995,"mones_2001",TRUE
"1778","Trifolium_pratense",113,1995,"mones_2001",TRUE
"1779","Vaccinium_corymbosum",96,1995,"mones_2001",TRUE
"1780","Cichorium_intybus",139.6174863,1996,"mones_2001",TRUE
"1781","Cornus_florida",111.6939891,1996,"mones_2001",FALSE
"1782","Plantago_lanceolata",124.6584699,1996,"mones_2001",TRUE
"1783","Poa_annua",75.79234973,1996,"mones_2001",TRUE
"1784","Rumex_acetosella",125.6557377,1996,"mones_2001",TRUE
"1785","Trifolium_pratense",124.6584699,1996,"mones_2001",TRUE
"1786","Vaccinium_corymbosum",103.715847,1996,"mones_2001",TRUE
"1787","Cichorium_intybus",144,1997,"mones_2001",TRUE
"1788","Cornus_florida",103,1997,"mones_2001",FALSE
"1789","Plantago_lanceolata",110,1997,"mones_2001",TRUE
"1790","Poa_annua",68,1997,"mones_2001",TRUE
"1791","Rumex_acetosella",117,1997,"mones_2001",TRUE
"1792","Trifolium_pratense",117,1997,"mones_2001",TRUE
"1793","Vaccinium_corymbosum",95,1997,"mones_2001",TRUE
"1794","Cichorium_intybus",137,1998,"mones_2001",TRUE
"1795","Cornus_florida",95,1998,"mones_2001",FALSE
"1796","Plantago_lanceolata",102,1998,"mones_2001",TRUE
"1797","Poa_annua",45,1998,"mones_2001",TRUE
"1798","Rumex_acetosella",109,1998,"mones_2001",TRUE
"1799","Trifolium_pratense",115,1998,"mones_2001",TRUE
"1800","Vaccinium_corymbosum",87,1998,"mones_2001",TRUE
"1801","Cichorium_intybus",142,1999,"mones_2001",TRUE
"1802","Cornus_florida",113,1999,"mones_2001",FALSE
"1803","Plantago_lanceolata",107,1999,"mones_2001",TRUE
"1804","Poa_annua",79,1999,"mones_2001",TRUE
"1805","Trifolium_pratense",121,1999,"mones_2001",TRUE
"1806","Vaccinium_corymbosum",94,1999,"mones_2001",TRUE
"1807","Anagallis_arvensis",166,1954,"fitter_2002",TRUE
"1808","Calluna_vulgaris",200,1954,"fitter_2002",TRUE
"1809","Chenopodium_album",195,1954,"fitter_2002",TRUE
"1810","Cichorium_intybus",203,1954,"fitter_2002",TRUE
"1811","Deschampsia_cespitosa",166,1954,"fitter_2002",TRUE
"1812","Digitalis_purpurea",165,1954,"fitter_2002",TRUE
"1813","Epilobium_parviflorum",193,1954,"fitter_2002",TRUE
"1814","Lactuca_serriola",203,1954,"fitter_2002",TRUE
"1815","Lunaria_annua",119,1954,"fitter_2002",TRUE
"1816","Pastinaca_sativa",173,1954,"fitter_2002",FALSE
"1817","Plantago_lanceolata",118,1954,"fitter_2002",TRUE
"1818","Ranunculus_ficaria",60,1954,"fitter_2002",FALSE
"1819","Ribes_nigrum",119,1954,"fitter_2002",TRUE
"1820","Ribes_rubrum",108,1954,"fitter_2002",TRUE
"1821","Rubus_idaeus",166,1954,"fitter_2002",TRUE
"1822","Silene_dioica",128,1954,"fitter_2002",FALSE
"1823","Solidago_canadensis",226,1954,"fitter_2002",TRUE
"1824","Sonchus_oleraceus",160,1954,"fitter_2002",TRUE
"1825","Trifolium_pratense",136,1954,"fitter_2002",TRUE
"1826","Ulmus_glabra",75,1954,"fitter_2002",TRUE
"1827","Viola_odorata",81,1954,"fitter_2002",TRUE
"1828","Anagallis_arvensis",158,1955,"fitter_2002",TRUE
"1829","Arctium_lappa",201,1955,"fitter_2002",TRUE
"1830","Briza_media",148,1955,"fitter_2002",FALSE
"1831","Calluna_vulgaris",202,1955,"fitter_2002",TRUE
"1832","Chenopodium_album",174,1955,"fitter_2002",TRUE
"1833","Cichorium_intybus",196,1955,"fitter_2002",TRUE
"1834","Deschampsia_cespitosa",165,1955,"fitter_2002",TRUE
"1835","Deschampsia_flexuosa",150,1955,"fitter_2002",TRUE
"1836","Digitalis_purpurea",155,1955,"fitter_2002",TRUE
"1837","Epilobium_parviflorum",180,1955,"fitter_2002",TRUE
"1838","Geum_urbanum",130,1955,"fitter_2002",FALSE
"1839","Lunaria_annua",104,1955,"fitter_2002",TRUE
"1840","Myosotis_scorpioides",162,1955,"fitter_2002",FALSE
"1841","Papaver_somniferum",195,1955,"fitter_2002",TRUE
"1842","Pastinaca_sativa",175,1955,"fitter_2002",FALSE
"1843","Plantago_lanceolata",114,1955,"fitter_2002",TRUE
"1844","Poa_trivialis",156,1955,"fitter_2002",FALSE
"1845","Ranunculus_ficaria",64,1955,"fitter_2002",FALSE
"1846","Ribes_rubrum",112,1955,"fitter_2002",TRUE
"1847","Rubus_idaeus",163,1955,"fitter_2002",TRUE
"1848","Silene_dioica",129,1955,"fitter_2002",FALSE
"1849","Silene_latifolia",129,1955,"fitter_2002",TRUE
"1850","Sinapis_alba",147,1955,"fitter_2002",TRUE
"1851","Solidago_canadensis",222,1955,"fitter_2002",TRUE
"1852","Sonchus_oleraceus",156,1955,"fitter_2002",TRUE
"1853","Trifolium_pratense",134,1955,"fitter_2002",TRUE
"1854","Trifolium_repens",144,1955,"fitter_2002",TRUE
"1855","Viola_odorata",78,1955,"fitter_2002",TRUE
"1856","Anagallis_arvensis",181.5027322,1956,"fitter_2002",TRUE
"1857","Arctium_lappa",205.4371585,1956,"fitter_2002",TRUE
"1858","Briza_media",149.5901639,1956,"fitter_2002",FALSE
"1859","Calluna_vulgaris",207.431694,1956,"fitter_2002",TRUE
"1860","Chenopodium_album",184.4945355,1956,"fitter_2002",TRUE
"1861","Deschampsia_cespitosa",166.5437158,1956,"fitter_2002",TRUE
"1862","Deschampsia_flexuosa",151.5846995,1956,"fitter_2002",TRUE
"1863","Digitalis_purpurea",173.5245902,1956,"fitter_2002",TRUE
"1864","Geum_urbanum",139.6174863,1956,"fitter_2002",FALSE
"1865","Myosotis_scorpioides",165.5464481,1956,"fitter_2002",FALSE
"1866","Papaver_somniferum",191.4754098,1956,"fitter_2002",TRUE
"1867","Plantago_lanceolata",122.6639344,1956,"fitter_2002",TRUE
"1868","Ranunculus_ficaria",70.80601093,1956,"fitter_2002",FALSE
"1869","Ribes_rubrum",114.6857923,1956,"fitter_2002",TRUE
"1870","Rubus_idaeus",146.5983607,1956,"fitter_2002",TRUE
"1871","Rumex_acetosella",132.636612,1956,"fitter_2002",TRUE
"1872","Silene_dioica",136.6256831,1956,"fitter_2002",FALSE
"1873","Silene_latifolia",143.6065574,1956,"fitter_2002",TRUE
"1874","Sinapis_alba",147.5956284,1956,"fitter_2002",TRUE
"1875","Solidago_canadensis",212.4180328,1956,"fitter_2002",TRUE
"1876","Sonchus_oleraceus",168.5382514,1956,"fitter_2002",TRUE
"1877","Trifolium_pratense",136.6256831,1956,"fitter_2002",TRUE
"1878","Trifolium_repens",150.5874317,1956,"fitter_2002",TRUE
"1879","Ulmus_glabra",84.76775956,1956,"fitter_2002",TRUE
"1880","Viola_odorata",70.80601093,1956,"fitter_2002",TRUE
"1881","Anagallis_arvensis",145,1957,"fitter_2002",TRUE
"1882","Antirrhinum_majus",134,1957,"fitter_2002",TRUE
"1883","Arabidopsis_thaliana",75,1957,"fitter_2002",TRUE
"1884","Briza_media",138,1957,"fitter_2002",FALSE
"1885","Calluna_vulgaris",182,1957,"fitter_2002",TRUE
"1886","Chenopodium_album",182,1957,"fitter_2002",TRUE
"1887","Cichorium_intybus",183,1957,"fitter_2002",TRUE
"1888","Deschampsia_cespitosa",133,1957,"fitter_2002",TRUE
"1889","Deschampsia_flexuosa",137,1957,"fitter_2002",TRUE
"1890","Digitalis_purpurea",157,1957,"fitter_2002",TRUE
"1891","Epilobium_parviflorum",190,1957,"fitter_2002",TRUE
"1892","Geum_urbanum",127,1957,"fitter_2002",FALSE
"1893","Poa_trivialis",140,1957,"fitter_2002",FALSE
"1894","Pyrus_communis",85,1957,"fitter_2002",FALSE
"1895","Ranunculus_ficaria",40,1957,"fitter_2002",FALSE
"1896","Ribes_nigrum",121,1957,"fitter_2002",TRUE
"1897","Ribes_rubrum",84,1957,"fitter_2002",TRUE
"1898","Rubus_idaeus",139,1957,"fitter_2002",TRUE
"1899","Rumex_acetosella",115,1957,"fitter_2002",TRUE
"1900","Scrophularia_vernalis",82,1957,"fitter_2002",FALSE
"1901","Silene_dioica",104,1957,"fitter_2002",FALSE
"1902","Silene_latifolia",98,1957,"fitter_2002",TRUE
"1903","Sinapis_alba",133,1957,"fitter_2002",TRUE
"1904","Solidago_canadensis",200,1957,"fitter_2002",TRUE
"1905","Sonchus_oleraceus",97,1957,"fitter_2002",TRUE
"1906","Trifolium_pratense",108,1957,"fitter_2002",TRUE
"1907","Trifolium_repens",139,1957,"fitter_2002",TRUE
"1908","Ulmus_glabra",57,1957,"fitter_2002",TRUE
"1909","Viola_odorata",55,1957,"fitter_2002",TRUE
"1910","Anagallis_arvensis",170,1958,"fitter_2002",TRUE
"1911","Arctium_lappa",204,1958,"fitter_2002",TRUE
"1912","Briza_media",150,1958,"fitter_2002",FALSE
"1913","Calluna_vulgaris",187,1958,"fitter_2002",TRUE
"1914","Chenopodium_album",187,1958,"fitter_2002",TRUE
"1915","Cichorium_intybus",191,1958,"fitter_2002",TRUE
"1916","Deschampsia_cespitosa",166,1958,"fitter_2002",TRUE
"1917","Deschampsia_flexuosa",140,1958,"fitter_2002",TRUE
"1918","Digitalis_purpurea",170,1958,"fitter_2002",TRUE
"1919","Epilobium_parviflorum",187,1958,"fitter_2002",TRUE
"1920","Lactuca_serriola",200,1958,"fitter_2002",TRUE
"1921","Lunaria_annua",118,1958,"fitter_2002",TRUE
"1922","Myosotis_scorpioides",167,1958,"fitter_2002",FALSE
"1923","Papaver_somniferum",200,1958,"fitter_2002",TRUE
"1924","Pastinaca_sativa",171,1958,"fitter_2002",FALSE
"1925","Plantago_lanceolata",111,1958,"fitter_2002",TRUE
"1926","Pyrus_communis",111,1958,"fitter_2002",FALSE
"1927","Ranunculus_ficaria",59,1958,"fitter_2002",FALSE
"1928","Ribes_nigrum",123,1958,"fitter_2002",TRUE
"1929","Ribes_rubrum",119,1958,"fitter_2002",TRUE
"1930","Rubus_idaeus",167,1958,"fitter_2002",TRUE
"1931","Scrophularia_vernalis",119,1958,"fitter_2002",FALSE
"1932","Silene_dioica",123,1958,"fitter_2002",FALSE
"1933","Sinapis_alba",128,1958,"fitter_2002",TRUE
"1934","Solidago_canadensis",200,1958,"fitter_2002",TRUE
"1935","Sonchus_oleraceus",125,1958,"fitter_2002",TRUE
"1936","Trifolium_repens",140,1958,"fitter_2002",TRUE
"1937","Ulmus_glabra",76,1958,"fitter_2002",TRUE
"1938","Viola_odorata",40,1958,"fitter_2002",TRUE
"1939","Anagallis_arvensis",164,1959,"fitter_2002",TRUE
"1940","Arctium_lappa",206,1959,"fitter_2002",TRUE
"1941","Aster_novi-belgii",209,1959,"fitter_2002",TRUE
"1942","Briza_media",137,1959,"fitter_2002",FALSE
"1943","Calluna_vulgaris",196,1959,"fitter_2002",TRUE
"1944","Chenopodium_album",166,1959,"fitter_2002",TRUE
"1945","Cichorium_intybus",206,1959,"fitter_2002",TRUE
"1946","Deschampsia_cespitosa",167,1959,"fitter_2002",TRUE
"1947","Deschampsia_flexuosa",129,1959,"fitter_2002",TRUE
"1948","Epilobium_parviflorum",178,1959,"fitter_2002",TRUE
"1949","Geum_urbanum",137,1959,"fitter_2002",FALSE
"1950","Lunaria_annua",108,1959,"fitter_2002",TRUE
"1951","Pastinaca_sativa",171,1959,"fitter_2002",FALSE
"1952","Plantago_lanceolata",106,1959,"fitter_2002",TRUE
"1953","Poa_trivialis",143,1959,"fitter_2002",FALSE
"1954","Ranunculus_ficaria",66,1959,"fitter_2002",FALSE
"1955","Ribes_nigrum",103,1959,"fitter_2002",TRUE
"1956","Ribes_rubrum",107,1959,"fitter_2002",TRUE
"1957","Rubus_idaeus",132,1959,"fitter_2002",TRUE
"1958","Silene_dioica",110,1959,"fitter_2002",FALSE
"1959","Silene_latifolia",135,1959,"fitter_2002",TRUE
"1960","Sinapis_alba",134,1959,"fitter_2002",TRUE
"1961","Solidago_canadensis",191,1959,"fitter_2002",TRUE
"1962","Sonchus_oleraceus",140,1959,"fitter_2002",TRUE
"1963","Trifolium_repens",143,1959,"fitter_2002",TRUE
"1964","Ulmus_glabra",67,1959,"fitter_2002",TRUE
"1965","Viola_odorata",67,1959,"fitter_2002",TRUE
"1966","Anagallis_arvensis",157.568306,1960,"fitter_2002",TRUE
"1967","Antirrhinum_majus",143.6065574,1960,"fitter_2002",TRUE
"1968","Briza_media",143.6065574,1960,"fitter_2002",FALSE
"1969","Calluna_vulgaris",187.4863388,1960,"fitter_2002",TRUE
"1970","Chenopodium_album",183.4972678,1960,"fitter_2002",TRUE
"1971","Cichorium_intybus",186.489071,1960,"fitter_2002",TRUE
"1972","Deschampsia_cespitosa",155.5737705,1960,"fitter_2002",TRUE
"1973","Deschampsia_flexuosa",141.6120219,1960,"fitter_2002",TRUE
"1974","Digitalis_purpurea",151.5846995,1960,"fitter_2002",TRUE
"1975","Geum_urbanum",145.6010929,1960,"fitter_2002",FALSE
"1976","Pastinaca_sativa",155.5737705,1960,"fitter_2002",FALSE
"1977","Plantago_lanceolata",114.6857923,1960,"fitter_2002",TRUE
"1978","Poa_trivialis",153.579235,1960,"fitter_2002",FALSE
"1979","Pyrus_communis",105.7103825,1960,"fitter_2002",FALSE
"1980","Ranunculus_ficaria",64.82240437,1960,"fitter_2002",FALSE
"1981","Ribes_nigrum",122.6639344,1960,"fitter_2002",TRUE
"1982","Ribes_rubrum",107.704918,1960,"fitter_2002",TRUE
"1983","Rumex_acetosella",122.6639344,1960,"fitter_2002",TRUE
"1984","Silene_dioica",128.647541,1960,"fitter_2002",FALSE
"1985","Silene_latifolia",132.636612,1960,"fitter_2002",TRUE
"1986","Sinapis_alba",121.6666667,1960,"fitter_2002",TRUE
"1987","Solidago_canadensis",197.4590164,1960,"fitter_2002",TRUE
"1988","Sonchus_oleraceus",128.647541,1960,"fitter_2002",TRUE
"1989","Trifolium_pratense",132.636612,1960,"fitter_2002",TRUE
"1990","Trifolium_repens",150.5874317,1960,"fitter_2002",TRUE
"1991","Ulmus_glabra",80.77868852,1960,"fitter_2002",TRUE
"1992","Viola_odorata",44.87704918,1960,"fitter_2002",TRUE
"1993","Anagallis_arvensis",110,1961,"fitter_2002",TRUE
"1994","Arabidopsis_thaliana",106,1961,"fitter_2002",TRUE
"1995","Aster_novi-belgii",228,1961,"fitter_2002",TRUE
"1996","Briza_media",140,1961,"fitter_2002",FALSE
"1997","Calluna_vulgaris",200,1961,"fitter_2002",TRUE
"1998","Cichorium_intybus",209,1961,"fitter_2002",TRUE
"1999","Deschampsia_cespitosa",163,1961,"fitter_2002",TRUE
"2000","Deschampsia_flexuosa",137,1961,"fitter_2002",TRUE
"2001","Digitalis_purpurea",113,1961,"fitter_2002",TRUE
"2002","Geum_urbanum",138,1961,"fitter_2002",FALSE
"2003","Lunaria_annua",84,1961,"fitter_2002",TRUE
"2004","Pastinaca_sativa",105,1961,"fitter_2002",FALSE
"2005","Plantago_lanceolata",104,1961,"fitter_2002",TRUE
"2006","Poa_trivialis",137,1961,"fitter_2002",FALSE
"2007","Ranunculus_ficaria",50,1961,"fitter_2002",FALSE
"2008","Ribes_nigrum",101,1961,"fitter_2002",TRUE
