year,plot,species,date,doy,floralcount,cumsum
2007,GH1,Heliomeris multiflora,20/08/07,232,8,52
2007,GH1,Heliomeris multiflora,22/08/07,234,7,59
2007,GH1,Heliomeris multiflora,24/08/07,236,4,63
2007,GH1,Heliomeris multiflora,26/08/07,238,1,64
2007,GH1,Heliomeris multiflora,28/08/07,240,1,65
2007,INT5,Heliomeris multiflora,6/08/07,218,1,1
2007,INT5,Heliomeris multiflora,8/08/07,220,1,2
2007,INT5,Heliomeris multiflora,10/08/07,222,1,3
2007,INT5,Heliomeris multiflora,12/08/07,224,1,4
2007,INT5,Heliomeris multiflora,14/08/07,226,1,5
2007,MDW,Heliomeris multiflora,22/08/07,234,1,1
2007,MDW,Heliomeris multiflora,24/08/07,236,1,2
2007,MDW,Heliomeris multiflora,26/08/07,238,1,3
2007,MDW,Heliomeris multiflora,28/08/07,240,1,4
2007,RM5,Heliomeris multiflora,22/08/07,234,1,1
2007,RM5,Heliomeris multiflora,24/08/07,236,1,2
2007,RM5,Heliomeris multiflora,26/08/07,238,1,3
2007,RM5,Heliomeris multiflora,28/08/07,240,1,4
2007,RM5,Heliomeris multiflora,30/08/07,242,2,6
2007,RM5,Heliomeris multiflora,1/09/07,244,1,7
2007,RM5,Heliomeris multiflora,3/09/07,246,1,8
2007,RM5,Heliomeris multiflora,5/09/07,248,3,11
2007,RM5,Heliomeris multiflora,7/09/07,250,1,12
2007,RM5,Heliomeris multiflora,9/09/07,252,1,13
2007,RM5,Heliomeris multiflora,11/09/07,254,1,14
2007,RM5,Heliomeris multiflora,13/09/07,256,1,15
2007,RM5,Heliomeris multiflora,15/09/07,258,1,16
2007,RM7,Heliomeris multiflora,17/07/07,198,1,1
2007,RM7,Heliomeris multiflora,19/07/07,200,2,3
2007,RM7,Heliomeris multiflora,21/07/07,202,2,5
2007,RM7,Heliomeris multiflora,23/07/07,204,1,6
2007,RM7,Heliomeris multiflora,25/07/07,206,1,7
2007,RM7,Heliomeris multiflora,30/08/07,242,3,10
2007,RM7,Heliomeris multiflora,1/09/07,244,2,12
2007,RM7,Heliomeris multiflora,3/09/07,246,2,14
2007,RM7,Heliomeris multiflora,5/09/07,248,2,16
2007,RM7,Heliomeris multiflora,7/09/07,250,2,18
2007,WM4,Heliomeris multiflora,10/08/07,222,5,5
2007,WM4,Heliomeris multiflora,12/08/07,224,12,17
2007,WM4,Heliomeris multiflora,14/08/07,226,9,26
2007,WM4,Heliomeris multiflora,16/08/07,228,13,39
2007,WM4,Heliomeris multiflora,18/08/07,230,18,57
2007,WM4,Heliomeris multiflora,20/08/07,232,18,75
2007,WM4,Heliomeris multiflora,22/08/07,234,20,95
2007,WM4,Heliomeris multiflora,24/08/07,236,20,115
2007,WM4,Heliomeris multiflora,26/08/07,238,9,124
2007,WM4,Heliomeris multiflora,28/08/07,240,9,133
2007,WM4,Heliomeris multiflora,30/08/07,242,10,143
2007,WM4,Heliomeris multiflora,1/09/07,244,5,148
2007,WM4,Heliomeris multiflora,3/09/07,246,6,154
2007,WM4,Heliomeris multiflora,5/09/07,248,4,158
2007,WM4,Heliomeris multiflora,7/09/07,250,2,160
2007,WM4,Heliomeris multiflora,9/09/07,252,2,162
2008,GH1,Heliomeris multiflora,18/08/08,231,2,2
2008,GH1,Heliomeris multiflora,20/08/08,233,4,6
2008,GH1,Heliomeris multiflora,22/08/08,235,4,10
2008,GH1,Heliomeris multiflora,24/08/08,237,6,16
2008,GH1,Heliomeris multiflora,26/08/08,239,6,22
2008,GH1,Heliomeris multiflora,28/08/08,241,7,29
2008,GH1,Heliomeris multiflora,30/08/08,243,4,33
2008,GH1,Heliomeris multiflora,1/09/08,245,4,37
2008,GH1,Heliomeris multiflora,3/09/08,247,1,38
2008,INT5,Heliomeris multiflora,28/08/08,241,1,1
2008,INT5,Heliomeris multiflora,30/08/08,243,1,2
2008,INT5,Heliomeris multiflora,1/09/08,245,1,3
2008,INT5,Heliomeris multiflora,3/09/08,247,1,4
2008,RM7,Heliomeris multiflora,4/08/08,217,2,2
2008,RM7,Heliomeris multiflora,6/08/08,219,2,4
2008,RM7,Heliomeris multiflora,8/08/08,221,2,6
2008,RM7,Heliomeris multiflora,10/08/08,223,3,9
2008,RM7,Heliomeris multiflora,12/08/08,225,3,12
2008,RM7,Heliomeris multiflora,14/08/08,227,3,15
2008,RM7,Heliomeris multiflora,16/08/08,229,4,19
2008,RM7,Heliomeris multiflora,18/08/08,231,3,22
2008,RM7,Heliomeris multiflora,20/08/08,233,3,25
2008,RM7,Heliomeris multiflora,22/08/08,235,3,28
2008,WM4,Heliomeris multiflora,16/08/08,229,2,2
2008,WM4,Heliomeris multiflora,18/08/08,231,2,4
2008,WM4,Heliomeris multiflora,20/08/08,233,2,6
2008,WM4,Heliomeris multiflora,22/08/08,235,2,8
2008,WM4,Heliomeris multiflora,24/08/08,237,3,11
2008,WM4,Heliomeris multiflora,26/08/08,239,4,15
2008,WM4,Heliomeris multiflora,28/08/08,241,3,18
2008,WM4,Heliomeris multiflora,30/08/08,243,4,22
2008,WM4,Heliomeris multiflora,1/09/08,245,1,23
2008,WM4,Heliomeris multiflora,3/09/08,247,2,25
2009,RM7,Heliomeris multiflora,21/07/09,202,1,1
2009,RM7,Heliomeris multiflora,23/07/09,204,1,2
2009,RM7,Heliomeris multiflora,25/07/09,206,1,3
2009,RM7,Heliomeris multiflora,27/07/09,208,3,6
2009,RM7,Heliomeris multiflora,29/07/09,210,3,9
2009,RM7,Heliomeris multiflora,31/07/09,212,4,13
2009,RM7,Heliomeris multiflora,3/08/09,215,4,17
2009,RM7,Heliomeris multiflora,5/08/09,217,1,18
2010,GH1,Heliomeris multiflora,15/08/10,227,1,1
2010,GH1,Heliomeris multiflora,17/08/10,229,4,5
2010,GH1,Heliomeris multiflora,20/08/10,232,6,11
2010,GH1,Heliomeris multiflora,22/08/10,234,9,20
2010,GH1,Heliomeris multiflora,24/08/10,236,11,31
2010,GH1,Heliomeris multiflora,26/08/10,238,16,47
2010,GH1,Heliomeris multiflora,28/08/10,240,14,61
2010,GH1,Heliomeris multiflora,30/08/10,242,16,77
2010,GH1,Heliomeris multiflora,1/09/10,244,12,89
2010,GH1,Heliomeris multiflora,3/09/10,246,10,99
2010,GH1,Heliomeris multiflora,5/09/10,248,6,105
2010,GH1,Heliomeris multiflora,7/09/10,250,3,108
2010,GH2,Heliomeris multiflora,17/08/10,229,5,5
2010,GH2,Heliomeris multiflora,20/08/10,232,7,12
2010,GH2,Heliomeris multiflora,22/08/10,234,4,16
2010,GH3,Heliomeris multiflora,28/08/10,240,1,1
2010,GH3,Heliomeris multiflora,30/08/10,242,1,2
2010,GH3,Heliomeris multiflora,1/09/10,244,1,3
2010,GH3,Heliomeris multiflora,3/09/10,246,1,4
2010,GH3,Heliomeris multiflora,5/09/10,248,1,5
2010,INT5,Heliomeris multiflora,15/08/10,227,4,4
2010,INT5,Heliomeris multiflora,17/08/10,229,4,8
2010,INT5,Heliomeris multiflora,20/08/10,232,5,13
2010,INT5,Heliomeris multiflora,22/08/10,234,6,19
2010,INT5,Heliomeris multiflora,24/08/10,236,1,20
2010,INT5,Heliomeris multiflora,26/08/10,238,1,21
2010,MDW,Heliomeris multiflora,24/08/10,236,1,1
2010,MDW,Heliomeris multiflora,26/08/10,238,1,2
2010,MDW,Heliomeris multiflora,28/08/10,240,1,3
2010,MDW,Heliomeris multiflora,30/08/10,242,1,4
2010,MDW,Heliomeris multiflora,1/09/10,244,1,5
2010,MDW,Heliomeris multiflora,3/09/10,246,1,6
2010,RM7,Heliomeris multiflora,29/07/10,210,1,1
2010,RM7,Heliomeris multiflora,31/07/10,212,1,2
2010,RM7,Heliomeris multiflora,2/08/10,214,1,3
2010,RM7,Heliomeris multiflora,4/08/10,216,1,4
2010,RM7,Heliomeris multiflora,6/08/10,218,1,5
2010,RM7,Heliomeris multiflora,8/08/10,220,1,6
2010,RM7,Heliomeris multiflora,10/08/10,222,1,7
2010,RM7,Heliomeris multiflora,13/08/10,225,1,8
2010,RM7,Heliomeris multiflora,22/08/10,234,1,9
2010,RM7,Heliomeris multiflora,26/08/10,238,1,10
2010,RM7,Heliomeris multiflora,28/08/10,240,1,11
2010,RM7,Heliomeris multiflora,30/08/10,242,3,14
2010,RM7,Heliomeris multiflora,1/09/10,244,2,16
2010,RM7,Heliomeris multiflora,3/09/10,246,3,19
2010,RM7,Heliomeris multiflora,5/09/10,248,2,21
2010,RM7,Heliomeris multiflora,7/09/10,250,2,23
2010,RM7,Heliomeris multiflora,9/09/10,252,2,25
2010,RM7,Heliomeris multiflora,11/09/10,254,2,27
2010,RM7,Heliomeris multiflora,13/09/10,256,1,28
2010,WM4,Heliomeris multiflora,10/08/10,222,1,1
2010,WM4,Heliomeris multiflora,13/08/10,225,2,3
2010,WM4,Heliomeris multiflora,15/08/10,227,7,10
2010,WM4,Heliomeris multiflora,17/08/10,229,19,29
2010,WM4,Heliomeris multiflora,20/08/10,232,16,45
2010,WM4,Heliomeris multiflora,22/08/10,234,15,60
2010,WM4,Heliomeris multiflora,24/08/10,236,7,67
2010,WM4,Heliomeris multiflora,26/08/10,238,5,72
2010,WM4,Heliomeris multiflora,28/08/10,240,5,77
2010,WM4,Heliomeris multiflora,30/08/10,242,4,81
2010,WM4,Heliomeris multiflora,1/09/10,244,4,85
2010,WM4,Heliomeris multiflora,3/09/10,246,2,87
2010,WM4,Heliomeris multiflora,5/09/10,248,1,88
2011,GH1,Heliomeris multiflora,10/08/11,222,3,3
2011,GH1,Heliomeris multiflora,12/08/11,224,6,9
2011,GH1,Heliomeris multiflora,14/08/11,226,13,22
2011,GH1,Heliomeris multiflora,16/08/11,228,17,39
2011,GH1,Heliomeris multiflora,18/08/11,230,20,59
2011,GH1,Heliomeris multiflora,20/08/11,232,25,84
2011,GH1,Heliomeris multiflora,22/08/11,234,21,105
2011,GH1,Heliomeris multiflora,24/08/11,236,22,127
2011,GH1,Heliomeris multiflora,26/08/11,238,23,150
2011,GH1,Heliomeris multiflora,28/08/11,240,17,167
2011,GH1,Heliomeris multiflora,30/08/11,242,10,177
2011,GH1,Heliomeris multiflora,1/09/11,244,6,183
2011,GH2,Heliomeris multiflora,16/08/11,228,5,5
2011,GH2,Heliomeris multiflora,18/08/11,230,3,8
2011,GH2,Heliomeris multiflora,20/08/11,232,3,11
2011,GH2,Heliomeris multiflora,22/08/11,234,3,14
2011,GH2,Heliomeris multiflora,24/08/11,236,2,16
2011,GH2,Heliomeris multiflora,26/08/11,238,1,17
2011,INT5,Heliomeris multiflora,6/08/11,218,1,1
2011,INT5,Heliomeris multiflora,12/08/11,224,1,2
2011,INT5,Heliomeris multiflora,14/08/11,226,1,3
2011,RM7,Heliomeris multiflora,14/08/11,226,6,6
2011,RM7,Heliomeris multiflora,16/08/11,228,9,15
2011,RM7,Heliomeris multiflora,18/08/11,230,8,23
2011,RM7,Heliomeris multiflora,20/08/11,232,7,30
2011,RM7,Heliomeris multiflora,22/08/11,234,7,37
2011,RM7,Heliomeris multiflora,24/08/11,236,7,44
2011,RM7,Heliomeris multiflora,26/08/11,238,9,53
2011,RM7,Heliomeris multiflora,28/08/11,240,5,58
2011,RM7,Heliomeris multiflora,30/08/11,242,4,62
2011,WM4,Heliomeris multiflora,10/08/11,222,14,14
2011,WM4,Heliomeris multiflora,12/08/11,224,26,40
2011,WM4,Heliomeris multiflora,14/08/11,226,37,77
2011,WM4,Heliomeris multiflora,16/08/11,228,33,110
2011,WM4,Heliomeris multiflora,18/08/11,230,38,148
2011,WM4,Heliomeris multiflora,20/08/11,232,43,191
2011,WM4,Heliomeris multiflora,22/08/11,234,62,253
2011,WM4,Heliomeris multiflora,24/08/11,236,67,320
2011,WM4,Heliomeris multiflora,26/08/11,238,47,367
2011,WM4,Heliomeris multiflora,28/08/11,240,46,413
2011,WM4,Heliomeris multiflora,30/08/11,242,30,443
2011,WM4,Heliomeris multiflora,1/09/11,244,13,456
2011,WM4,Heliomeris multiflora,3/09/11,246,3,459
2012,GH1,Heliomeris multiflora,14/08/12,227,2,2
2012,GH1,Heliomeris multiflora,16/08/12,229,2,4
2012,GH1,Heliomeris multiflora,18/08/12,231,2,6
2012,GH1,Heliomeris multiflora,20/08/12,233,3,9
2012,GH1,Heliomeris multiflora,22/08/12,235,5,14
2012,GH1,Heliomeris multiflora,24/08/12,237,4,18
2012,GH1,Heliomeris multiflora,26/08/12,239,3,21
2012,GH1,Heliomeris multiflora,28/08/12,241,3,24
2012,GH1,Heliomeris multiflora,30/08/12,243,4,28
2012,GH1,Heliomeris multiflora,1/09/12,245,4,32
2012,GH1,Heliomeris multiflora,3/09/12,247,2,34
2012,GH1,Heliomeris multiflora,5/09/12,249,1,35
2012,GH1,Heliomeris multiflora,7/09/12,251,1,36
2012,GH1,Heliomeris multiflora,9/09/12,253,1,37
2012,GH1,Heliomeris multiflora,11/09/12,255,1,38
2012,GH1,Heliomeris multiflora,13/09/12,257,1,39
2012,GH2,Heliomeris multiflora,4/08/12,217,1,1
2012,GH2,Heliomeris multiflora,6/08/12,219,1,2
2012,GH2,Heliomeris multiflora,8/08/12,221,2,4
2012,GH2,Heliomeris multiflora,10/08/12,223,8,12
2012,GH2,Heliomeris multiflora,12/08/12,225,9,21
2012,GH2,Heliomeris multiflora,14/08/12,227,11,32
2012,GH2,Heliomeris multiflora,16/08/12,229,16,48
2012,GH2,Heliomeris multiflora,18/08/12,231,15,63
2012,GH2,Heliomeris multiflora,20/08/12,233,23,86
2012,GH2,Heliomeris multiflora,22/08/12,235,24,110
2012,GH2,Heliomeris multiflora,24/08/12,237,26,136
2012,GH2,Heliomeris multiflora,26/08/12,239,14,150
2012,GH2,Heliomeris multiflora,28/08/12,241,9,159
2012,GH2,Heliomeris multiflora,30/08/12,243,7,166
2012,GH2,Heliomeris multiflora,1/09/12,245,4,170
2012,GH2,Heliomeris multiflora,3/09/12,247,3,173
2012,GH2,Heliomeris multiflora,5/09/12,249,3,176
2012,GH2,Heliomeris multiflora,7/09/12,251,1,177
2012,GH2,Heliomeris multiflora,9/09/12,253,1,178
2012,INT5,Heliomeris multiflora,4/08/12,217,1,1
2012,INT5,Heliomeris multiflora,6/08/12,219,2,3
2012,INT5,Heliomeris multiflora,8/08/12,221,2,5
2012,INT5,Heliomeris multiflora,10/08/12,223,4,9
2012,INT5,Heliomeris multiflora,12/08/12,225,6,15
2012,INT5,Heliomeris multiflora,14/08/12,227,2,17
2012,INT5,Heliomeris multiflora,16/08/12,229,2,19
2012,INT5,Heliomeris multiflora,18/08/12,231,3,22
2012,INT5,Heliomeris multiflora,20/08/12,233,5,27
2012,INT5,Heliomeris multiflora,22/08/12,235,5,32
2012,INT5,Heliomeris multiflora,24/08/12,237,4,36
2012,INT5,Heliomeris multiflora,26/08/12,239,4,40
2012,INT5,Heliomeris multiflora,28/08/12,241,3,43
2012,RM7,Heliomeris multiflora,4/08/12,217,2,2
2012,RM7,Heliomeris multiflora,6/08/12,219,2,4
2012,RM7,Heliomeris multiflora,8/08/12,221,2,6
2012,RM7,Heliomeris multiflora,10/08/12,223,2,8
2012,RM7,Heliomeris multiflora,12/08/12,225,2,10
2012,RM7,Heliomeris multiflora,14/08/12,227,2,12
2012,RM7,Heliomeris multiflora,16/08/12,229,3,15
2012,RM7,Heliomeris multiflora,18/08/12,231,3,18
2012,RM7,Heliomeris multiflora,20/08/12,233,2,20
2012,RM7,Heliomeris multiflora,22/08/12,235,2,22
2012,RM7,Heliomeris multiflora,24/08/12,237,3,25
2012,RM7,Heliomeris multiflora,26/08/12,239,3,28
2012,RM7,Heliomeris multiflora,28/08/12,241,2,30
2012,WM4,Heliomeris multiflora,2/08/12,215,5,5
2012,WM4,Heliomeris multiflora,4/08/12,217,8,13
2012,WM4,Heliomeris multiflora,6/08/12,219,17,30
2012,WM4,Heliomeris multiflora,8/08/12,221,22,52
2012,WM4,Heliomeris multiflora,10/08/12,223,37,89
2012,WM4,Heliomeris multiflora,12/08/12,225,62,151
2012,WM4,Heliomeris multiflora,14/08/12,227,54,205
2012,WM4,Heliomeris multiflora,16/08/12,229,60,265
2012,WM4,Heliomeris multiflora,18/08/12,231,50,315
2012,WM4,Heliomeris multiflora,20/08/12,233,53,368
2012,WM4,Heliomeris multiflora,22/08/12,235,57,425
2012,WM4,Heliomeris multiflora,24/08/12,237,59,484
2012,WM4,Heliomeris multiflora,26/08/12,239,23,507
2012,WM4,Heliomeris multiflora,28/08/12,241,24,531
2012,WM4,Heliomeris multiflora,30/08/12,243,22,553
2012,WM4,Heliomeris multiflora,1/09/12,245,13,566
2012,WM4,Heliomeris multiflora,3/09/12,247,9,575
2012,WM4,Heliomeris multiflora,5/09/12,249,2,577
2013,GH1,Heliomeris multiflora,31/07/13,212,2,2
2013,GH1,Heliomeris multiflora,2/08/13,214,2,4
2013,GH1,Heliomeris multiflora,4/08/13,216,3,7
2013,GH1,Heliomeris multiflora,6/08/13,218,6,13
2013,GH1,Heliomeris multiflora,8/08/13,220,6,19
2013,GH1,Heliomeris multiflora,10/08/13,222,6,25
2013,GH1,Heliomeris multiflora,12/08/13,224,6,31
2013,GH1,Heliomeris multiflora,14/08/13,226,7,38
2013,GH1,Heliomeris multiflora,16/08/13,228,8,46
2013,GH1,Heliomeris multiflora,18/08/13,230,9,55
2013,GH1,Heliomeris multiflora,20/08/13,232,5,60
2013,GH1,Heliomeris multiflora,22/08/13,234,11,71
2013,GH1,Heliomeris multiflora,24/08/13,236,9,80
2013,GH1,Heliomeris multiflora,26/08/13,238,8,88
2013,GH1,Heliomeris multiflora,28/08/13,240,6,94
2013,GH1,Heliomeris multiflora,30/08/13,242,6,100
2013,GH1,Heliomeris multiflora,1/09/13,244,6,106
2013,GH1,Heliomeris multiflora,3/09/13,246,5,111
2013,GH1,Heliomeris multiflora,5/09/13,248,1,112
2013,GH1,Heliomeris multiflora,7/09/13,250,1,113
2013,GH2,Heliomeris multiflora,4/08/13,216,1,1
2013,GH2,Heliomeris multiflora,6/08/13,218,5,6
2013,GH2,Heliomeris multiflora,8/08/13,220,7,13
2013,GH2,Heliomeris multiflora,10/08/13,222,17,30
2013,GH2,Heliomeris multiflora,12/08/13,224,21,51
2013,GH2,Heliomeris multiflora,14/08/13,226,17,68
2013,GH2,Heliomeris multiflora,16/08/13,228,28,96
2013,GH2,Heliomeris multiflora,18/08/13,230,23,119
